membership_id,paper_id,path,role,canonical,notes,created_at
MEM-CUMCM-2010-D-004-90C8BD61,CUMCM-2010-D-004,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：对学生宿舍设计方案的评价.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-1998-B-007-964628E2,CUMCM-1998-B-007,1998年数学建模国赛真题+优秀论文/1998年国赛优秀论文/1998B：多旅行商路线的几个问题.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2014-B-003-AAC1F58C,CUMCM-2014-B-003,2014年数学建模国赛真题+优秀论文/2014年赛题/2014年国赛B题.doc,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2003-D-005-EA633716,CUMCM-2003-D-005,2003年数学建模国赛真题+优秀论文/2003年赛题/2003年国赛D题.doc,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2018-C-003-8C8AD6F1,CUMCM-2018-C-003,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018C：基于 RFMT 模型的百货商场会员画像描绘.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2020-C-003-87A5D1DC,CUMCM-2020-C-003,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020C：针对中小微企业最优信贷决策研究.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2010-B-004-1ADCC762,CUMCM-2010-B-004,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：世博会参观线路设计.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2015-A-007-F3D4B18A,CUMCM-2015-A-007,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015A：太阳影子定位 (1).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2013-D-004-6BEC1C81,CUMCM-2013-D-004,2013年数学建模国赛真题+优秀论文/2013D：城市公共自行车服务系统运行状况和效率分析 (2)/赣南师范学院科技学院 D 赖铖、袁彦、舒敏.doc,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2010-C-004-C5B80D92,CUMCM-2010-C-004,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管布置问题的优化模型.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2011-D-046-A0C7DF9A,CUMCM-2011-D-046,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤26.lg4,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2013-B-003-86BFA227,CUMCM-2013-B-003,2013年数学建模国赛真题+优秀论文/2013B：碎纸片的拼接复原 (2)/唐隽玉，孙雪清，胡文伟.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2011-D-047-5A5AAEF4,CUMCM-2011-D-047,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/方案1规格10.lg4,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2000-A-004-D192D4A8,CUMCM-2000-A-004,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000A：DNA序列的分类.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2009-B-006-94D3FF32,CUMCM-2009-B-006,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：眼科病床的合理安排.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2015-A-008-9ABD2C75,CUMCM-2015-A-008,2015年数学建模国赛真题+优秀论文/2015年优秀论文/2015A：太阳影子定位 (3).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2024-C-001-C7B5E58B,CUMCM-2024-C-001,2024年数学建模国赛真题+优秀论文/2024真题/C题/C题.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2019-A-004-4C2C4E77,CUMCM-2019-A-004,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019A：高压油管压力波动的稳定控制.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2003-A-010-3BAC3806,CUMCM-2003-A-010,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：SARS传播的研究 (2).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2009-D-005-CDAD73C3,CUMCM-2009-D-005,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009D：会议筹备方案的优化设计模型.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2009-B-007-B2C462CA,CUMCM-2009-B-007,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：眼科病床合理安排问题的模型探讨.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2010-B-005-63064D42,CUMCM-2010-B-005,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：世博会对上海旅游业的影响研究.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2010-B-006-F084DF33,CUMCM-2010-B-006,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：上海世博会于文化方面影响力评估.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2018-D-004-6B9B3A40,CUMCM-2018-D-004,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018D：汽车总装线配置的优化模型研究.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2002-A-014-65B3EF4D,CUMCM-2002-A-014,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯线光源的优化设计问题 (2).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2006-A-007-5DA1C664,CUMCM-2006-A-007,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社资源配置的问题研究.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2001-A-012-B8901C32,CUMCM-2001-A-012,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001A：血管的三维重建 (2).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2005-B-007-B08ED8E8,CUMCM-2005-B-007,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD租赁问题的模型设计及求解.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2006-B-006-B0BCC2EF,CUMCM-2006-B-006,2006年数学建模国赛真题+优秀论文/2006年赛题/2006年国赛B题.doc,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2001-D-001-C3115FB5,CUMCM-2001-D-001,2001年数学建模国赛真题+优秀论文/2001年赛题/2001年国赛C、D题.doc,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2003-C-001-2B211026,CUMCM-2003-C-001,2003年数学建模国赛真题+优秀论文/2003年赛题/2003年国赛C题 .doc,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2009-C-006-131F802F,CUMCM-2009-C-006,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：关于对卫星和飞船跟踪的测控站分布.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2018-B-003-225D97F5,CUMCM-2018-B-003,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018B：智能 RGV 的动态调度策略.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2011-D-048-3F8C4774,CUMCM-2011-D-048,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤25.lg4,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2017-D-003-397CC22A,CUMCM-2017-D-003,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (1).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-1995-A-008-08E67D22,CUMCM-1995-A-008,1995年数学建模国赛真题+优秀论文/1995年国赛优秀论文/1995A：空中防撞系统的设计.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2007-A-014-3DBFB706,CUMCM-2007-A-014,2007年数学建模国赛真题+优秀论文/2007年赛题/2007年国赛A题.doc,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2019-B-004-FDECE372,CUMCM-2019-B-004,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019B：同心鼓运动模型的理论分析与策略研究.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-1996-A-007-2BD383B1,CUMCM-1996-A-007,1996年数学建模国赛真题+优秀论文/1996年国赛优秀论文/1996A：最优捕鱼策略问题答卷评述.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-1997-B-007-E2A86C01,CUMCM-1997-B-007,1997年数学建模国赛真题+优秀论文/1997年国赛优秀论文/1997B：长方体材料截断切割的优化设计.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2019-E-004-6C4C3287,CUMCM-2019-E-004,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019E：“薄利多销”分析.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2014-C-010-EC1AE143,CUMCM-2014-C-010,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究/论文正文.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2000-A-005-FB22E123,CUMCM-2000-A-005,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000A：DNA分类模型.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2011-D-049-A333DED0,CUMCM-2011-D-049,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/降级10.lg4,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2010-D-005-9D46A3D7,CUMCM-2010-D-005,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：学生宿舍设计方案的评价.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2002-A-015-94A24F23,CUMCM-2002-A-015,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯线光源的优化设计模型 (2).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2010-C-005-8882D100,CUMCM-2010-C-005,2010年数学建模国赛真题+优秀论文/2010年赛题/2010年国赛C题.doc,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2011-A-009-61C217B5,CUMCM-2011-A-009,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（2）.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2012-A-005-9F0F737B,CUMCM-2012-A-005,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价/hdjay.sas,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2007-B-011-951DDC6A,CUMCM-2007-B-011,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《基于多种评价方案的公交线路选择优化模型》.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-1996-A-008-0FDBCFDB,CUMCM-1996-A-008,1996年数学建模国赛真题+优秀论文/1996年国赛优秀论文/1996A：最佳捕鱼策略的数学模型.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2018-B-004-FE929769,CUMCM-2018-B-004,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018B：基于 0-1 规划的单 RGV 动态调度模型.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2012-A-006-7234E4BF,CUMCM-2012-A-006,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (2).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2013-A-006-2E7FA8A7,CUMCM-2013-A-006,2013年数学建模国赛真题+优秀论文/2013年国赛A题附录.doc,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2019-C-004-355FB07C,CUMCM-2019-C-004,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019C：机场出租车司机综合决策及机场出租车管理模型.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2016-C-003-9871D6A4,CUMCM-2016-C-003,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016C：电池剩余放电时间预测 (1).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2003-B-011-FC6D6D5F,CUMCM-2003-B-011,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排B.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2002-B-008-BA2835F2,CUMCM-2002-B-008,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票方案的合理性优化1.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2011-B-003-FFC403A1,CUMCM-2011-B-003,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011B：交巡警服务平台的设置与调度（3）/交巡警服务平台的设置与调度.doc,primary,False,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2011-B-003-E0C41FB5,CUMCM-2011-B-003,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011B：交巡警服务平台的设置与调度（3）/交巡警服务平台的设置与调度.pdf,primary,False,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2017-D-004-71AA15F0,CUMCM-2017-D-004,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (3).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2016-A-006-8782CBFC,CUMCM-2016-A-006,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (3).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-1996-B-004-907E9301,CUMCM-1996-B-004,1996年数学建模国赛真题+优秀论文/1996年国赛优秀论文/1996B：洗衣机的节水优化模型.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2020-C-004-A540D061,CUMCM-2020-C-004,2020年数学建模国赛真题+优秀论文/2020年赛题/2020年国赛C题.docx,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2000-A-006-5528D874,CUMCM-2000-A-006,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000A：DNA序列的分类模型.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2007-A-015-3DF1A059,CUMCM-2007-A-015,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口区域结构向量模型》.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2007-B-012-14A15A05,CUMCM-2007-B-012,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交线路的综合选择》.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2008-D-005-00788685,CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2012-D-015-307DA676,CUMCM-2012-D-015,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012D：机器人避障问题 (1)/OA.fig,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2013-B-004-1104B872,CUMCM-2013-B-004,2013年数学建模国赛真题+优秀论文/2013B：碎纸复原模型与算法.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2002-B-009-61C8C7D4,CUMCM-2002-B-009,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票运行方案的合理性研究.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2000-D-003-730A766E,CUMCM-2000-D-003,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000D：空洞探测的最优解法.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2017-C-004-19BB2524,CUMCM-2017-C-004,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (2).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2012-A-007-949381E5,CUMCM-2012-A-007,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (1).pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2009-B-008-025BCFD5,CUMCM-2009-B-008,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：眼科病床的合理安排模型.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2011-B-004-7A46613B,CUMCM-2011-B-004,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011B：交巡警服务平台的设置与调度（1）.pdf,primary,True,,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-C687EC4B,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B1.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-EC953FEC,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B10.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-319CC718,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B11.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-6B6FCEB6,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B12.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-6378F227,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B13.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-1A73D0DC,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B14.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-F99B2620,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B15.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-862F8ED8,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B16.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-098F601E,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B17.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-B9C97DF1,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B18.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-74E36212,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B19.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-CFC1DEB2,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B2.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-AC7AE53A,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B20.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-B29B769A,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B21.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-D512E8DC,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B22.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-6333CAF4,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B23.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-4919AAD3,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B24.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-2D755753,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B25.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-37916500,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B26.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-774F4D54,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B27.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-98B8584A,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B28.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-5B5B2779,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B29.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-336271D9,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B3.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-A522CD80,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B30.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-E5E9C897,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B31.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-32D430B3,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B32.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-44E0C0F0,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B33.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-D9B8417C,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B34.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-86D6627F,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B35.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-30F76135,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B36.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-58CC2710,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B37.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-90E3913E,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B38.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-7615D467,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B39.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-2E31A124,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B4.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-E0C60788,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B40.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-463920B3,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B41.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-848CD787,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B42.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-E67A72DD,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B43.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-012D67AE,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B44.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-7F549D25,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B45.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-E2DFF052,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B5.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-DAFE93B7,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B6.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-3318840F,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B7.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-8E3B94C2,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B8.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B007-89AA2F8B,CUMCM-2021-B-B007,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B007/B9.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B026-DCBBF4C7,CUMCM-2021-B-B026,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B026/B1.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B026-24B8AA58,CUMCM-2021-B-B026,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B026/B10.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B026-CEBFD064,CUMCM-2021-B-B026,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B026/B11.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B026-098A2E8D,CUMCM-2021-B-B026,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B026/B12.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
MEM-CUMCM-2021-B-B026-599F02F7,CUMCM-2021-B-B026,2021年数学建模国赛真题+优秀论文/2021年国赛优秀论文B题-B026/B13.jpg,primary,False,Image sequence member,2026-08-18T00:06:15+08:00
