year,document_id,role,document_subtype,problem_id,title,corpus_eligibility,parse_status,segmentation_status,evidence_status,completeness_status,representation_count,preferred_representation_id,carrier_count,page_count,source_paths,manual_review_status,award_level,notes
2025,2025-DATA-E-049,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者3调整后第2次的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0072,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者3调整后第2次的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-050,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者4调整后第1次的跳远位置信息.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0073,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者4调整后第1次的跳远位置信息.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-051,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者4调整后第1次的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0074,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者4调整后第1次的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-052,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者4调整后第2次的跳远位置信息.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0075,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者4调整后第2次的跳远位置信息.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-053,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者4调整后第2次的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0076,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者4调整后第2次的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-054,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者5调整后第1次的跳远位置信息.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0077,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者5调整后第1次的跳远位置信息.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-055,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者5调整后第1次的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0078,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者5调整后第1次的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-056,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者5调整后第2次的跳远位置信息.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0079,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者5调整后第2次的跳远位置信息.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-057,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者5调整后第2次的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0080,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者5调整后第2次的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-058,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者6调整后第1次的跳远位置信息.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0081,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者6调整后第1次的跳远位置信息.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-059,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者6调整后第1次的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0082,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者6调整后第1次的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-060,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者6调整后第2次的跳远位置信息.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0083,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者6调整后第2次的跳远位置信息.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-061,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者6调整后第2次的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0084,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者6调整后第2次的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-062,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者7调整后第1次的跳远位置信息.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0085,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者7调整后第1次的跳远位置信息.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-063,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者7调整后第1次的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0086,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者7调整后第1次的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-064,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者7调整后第2次的跳远位置信息.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0087,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者7调整后第2次的跳远位置信息.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-065,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者7调整后第2次的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0088,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者7调整后第2次的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-066,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者8调整后第1次的跳远位置信息.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0089,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者8调整后第1次的跳远位置信息.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-067,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者8调整后第1次的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0090,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者8调整后第1次的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-068,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者9调整后第1次的跳远位置信息.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0091,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者9调整后第1次的跳远位置信息.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-069,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者9调整后第1次的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0092,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者9调整后第1次的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-070,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者9调整后第2次的跳远位置信息.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0093,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者9调整后第2次的跳远位置信息.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-071,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者9调整后第2次的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0094,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者9调整后第2次的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-072,dataset,supporting_data_or_template,E,E题/附件/附件3/姿势调整后/运动者姿势调整后的跳远成绩.txt,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0095,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件3/姿势调整后/运动者姿势调整后的跳远成绩.txt,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-073,dataset,supporting_data_or_template,E,E题/附件/附件4.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0096,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件4.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-074,dataset,supporting_data_or_template,E,E题/附件/附件5/运动者11的跳远位置信息.xlsx,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0097,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件5/运动者11的跳远位置信息.xlsx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-DATA-E-075,dataset,supporting_data_or_template,E,E题/附件/附件5/运动者11的跳远视频.mp4,eligible,structurally_inspected,file_level_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0098,1,0,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/附件/附件5/运动者11的跳远视频.mp4,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-PAPER-A066,paper,competition_solution,A,多烟幕干扰弹投放优化设计,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0100,1,86,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-PAPER-A196,paper,competition_solution,A,多情形下无人机烟幕遮蔽策略的建模与优化研究,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0101,1,98,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-PAPER-B060,paper,competition_solution,B,红外干涉法测量外延层厚度的建模分析,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0102,1,72,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-PAPER-C023,paper,competition_solution,C,基于混合效应模型的NIPT时点优化与胎儿异常判定,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,2,2025-REP-0103,2,122,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C023.pdf | 2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C0231779859404.docx,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-PAPER-C132,paper,competition_solution,C,基于统计建模与元学习的NIPT检测决策优化与异常识别,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0105,1,65,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-PAPER-D037,paper,competition_solution,D,矿井突水水流漫延模型与逃生方案问题,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0106,1,37,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-PAPER-E030,paper,competition_solution,E,基于姿态识别的AI辅助智能体测研究,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0107,1,36,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/E030.pdf,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-PROBLEM-A,problem,official_problem_statement,A,A题：烟幕干扰弹的投放策略,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0001,1,1,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/A题/A题.pdf,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-PROBLEM-B,problem,official_problem_statement,B,B题：碳化硅外延层厚度的确定,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0005,1,2,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/B题/B题.pdf,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-PROBLEM-C,problem,official_problem_statement,C,C题：NIPT 的时点选择与胎儿的异常判定,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0010,1,2,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/C题/C题.pdf,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-PROBLEM-D,problem,official_problem_statement,D,D题：矿井突水水流漫延模型与逃生方案,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0012,1,2,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/D题/D题.pdf,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-PROBLEM-E,problem,official_problem_statement,E,E题：AI 辅助智能体测,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0023,1,1,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/E题/E题.pdf,closed,unknown,不依据目录位置推断奖项等级。
2025,2025-SUPPORT-FORMAT,dataset,format_specification,not_applicable,全国大学生数学建模竞赛论文格式规范（2025年修订稿）,eligible,manually_reviewed,page_complete,verified_from_supplied_bundle,complete_within_supplied_carrier,1,2025-REP-0099,1,6,2025年数学建模国赛真题+优秀论文/2025年数学建模国赛真题！/format2025.doc,closed,unknown,不依据目录位置推断奖项等级。
